time,re,x,y,U_x,U_y,p
10.0,908.1632653061224,0.3203125,0.8828125,0.0995854,0.101066,-0.0153155
3.0,155.10204081632654,0.2109375,0.1640625,-0.0238888,0.0155274,-8.95359e-06
7.0,485.7142857142858,0.7890625,0.6328125,-0.0806668,-0.242648,-0.0712883
0.0,357.1428571428572,0.0390625,0.4609375,0.0,0.0,0.0
1.0,136.73469387755102,0.0859375,0.2890625,-0.00594006,0.0211529,-0.00143539
4.0,577.5510204081634,0.9609375,0.8984375,-0.0335853,-0.584903,0.0811863
4.0,338.7755102040817,0.0078125,0.0234375,9.00024e-06,-2.92611e-05,1.70968e-05
8.0,724.4897959183675,0.0078125,0.1015625,-8.81682e-05,0.00069115,0.000138242
8.0,944.8979591836736,0.0078125,0.3984375,-0.000187044,0.0120387,-0.00344954
7.0,375.5102040816327,0.3671875,0.5703125,-0.0817092,0.227337,-0.0378109
6.0,614.2857142857143,0.6015625,0.2578125,-0.0967093,-0.0297241,0.00136296
5.0,761.2244897959184,0.1328125,0.7734375,-0.0145348,0.0989669,-0.01247
3.0,816.3265306122449,0.0390625,0.4765625,-0.00140109,0.0225366,-0.00285068
8.0,283.6734693877551,0.9609375,0.0546875,0.000759092,0.00110432,-0.000278915
9.0,1000.0,0.6328125,0.2578125,-0.233214,-0.0534307,-0.00389726
1.0,963.265306122449,0.0859375,0.6328125,-0.0079975,0.0380067,-0.00381581
9.0,614.2857142857143,0.7109375,0.6953125,0.055196,-0.127457,-0.0772263
3.0,651.0204081632653,0.4296875,0.3984375,-0.0484181,0.0236086,-0.000559019
1.0,504.08163265306126,0.1796875,0.9453125,0.0470137,0.0708557,-0.0190725
1.0,632.6530612244899,0.7421875,0.8828125,-0.052395,0.0180398,-0.0115049
7.0,393.8775510204082,0.2265625,0.8046875,0.00946154,0.163414,-0.0223773
3.0,816.3265306122449,0.2421875,0.5859375,-0.0257696,0.051767,-0.00489404
10.0,393.8775510204082,0.8828125,0.5078125,-0.155247,-0.39038,-0.0275728
0.0,485.7142857142858,0.1171875,0.1640625,0.0,0.0,0.0
2.0,136.73469387755102,0.2421875,0.8828125,0.00785567,0.130012,-0.0381852
5.0,687.7551020408164,0.2265625,0.6953125,-0.0170448,0.105245,-0.0122655
7.0,375.5102040816327,0.8828125,0.9609375,0.51468,-0.0634145,0.0899731
10.0,357.1428571428572,0.5390625,0.6953125,0.086214,0.064203,-0.0950082
9.0,191.8367346938776,0.5859375,0.4296875,-0.273419,-0.0361158,-0.0379283
4.0,448.9795918367347,0.3984375,0.9609375,0.423559,0.0182272,-0.0154199
1.0,485.7142857142858,0.0078125,0.4140625,-7.74036e-05,0.00418975,-0.001802
5.0,210.20408163265307,0.7265625,0.4921875,-0.269319,-0.184003,-0.0258135
4.0,614.2857142857143,0.1328125,0.7109375,-0.0162281,0.0910659,-0.010967
7.0,155.10204081632654,0.1328125,0.4921875,-0.0330768,0.143185,-0.0145407
8.0,944.8979591836736,0.3984375,0.4140625,-0.177236,0.160401,-0.0146317
6.0,100.0,0.8515625,0.5546875,-0.137252,-0.295018,-0.00335862
3.0,706.1224489795919,0.7578125,0.1484375,-0.020072,-0.00938211,0.00430664
6.0,393.8775510204082,0.0078125,0.8984375,-0.00379837,0.0412562,-0.0341438
2.0,265.30612244897964,0.0390625,0.0703125,-0.000457121,0.000743128,4.37793e-05
9.0,687.7551020408164,0.4296875,0.2890625,-0.21078,0.0752495,-0.00784327
10.0,834.6938775510205,0.4765625,0.2421875,-0.224274,0.0391632,-0.00599576
4.0,963.265306122449,0.7890625,0.2265625,-0.0179199,-0.021731,0.00353332
3.0,908.1632653061224,0.8046875,0.8515625,0.142882,-0.0267279,-0.0546806
1.0,210.20408163265307,0.7734375,0.5390625,-0.0700387,-0.068995,0.0121673
0.0,265.30612244897964,0.2421875,0.1484375,0.0,0.0,0.0
2.0,651.0204081632653,0.2421875,0.8359375,-0.0527154,0.0738281,-0.00969067
9.0,136.73469387755102,0.1484375,0.7734375,-0.0302667,0.231827,-0.0474276
9.0,632.6530612244899,0.1171875,0.6328125,-0.000569167,0.155416,-0.0165479
9.0,393.8775510204082,0.2265625,0.6015625,-0.0251574,0.237047,-0.0278948
3.0,724.4897959183675,0.2109375,0.0078125,-0.00160089,4.66709e-05,0.00019106
4.0,724.4897959183675,0.2421875,0.1015625,-0.0177344,0.00531697,0.000360003
5.0,375.5102040816327,0.3984375,0.8515625,0.0626457,0.110505,-0.0251517
5.0,136.73469387755102,0.1171875,0.7734375,-0.0369525,0.202705,-0.0448042
4.0,375.5102040816327,0.4921875,0.3984375,-0.115305,0.0303761,-0.00193842
7.0,706.1224489795919,0.0390625,0.4921875,-0.00222462,0.0534646,-0.00681121
2.0,485.7142857142858,0.7265625,0.1484375,-0.020412,-0.00681561,0.00412787
6.0,908.1632653061224,0.0390625,0.4765625,-0.00193965,0.040711,-0.00469574
2.0,357.1428571428572,0.2890625,0.4609375,-0.0381896,0.0407355,-0.00308853
1.0,191.8367346938776,0.6015625,0.9140625,0.256382,0.0161985,-0.0275848
10.0,540.8163265306123,0.5234375,0.3203125,-0.309651,0.0288518,-0.0280012
2.0,191.8367346938776,0.1484375,0.4921875,-0.0241855,0.0696086,-0.00657475
8.0,357.1428571428572,0.2734375,0.9609375,0.364481,0.03258,-0.0114647
2.0,944.8979591836736,0.3984375,0.4140625,-0.0275595,0.0143333,-0.000548456
5.0,357.1428571428572,0.0859375,0.4609375,-0.0102084,0.0689706,-0.00658769
9.0,724.4897959183675,0.7109375,0.8828125,0.238026,-0.0095831,-0.0455557
2.0,393.8775510204082,0.7421875,0.2734375,-0.0295846,-0.020679,0.00501538
5.0,834.6938775510205,0.7265625,0.1953125,-0.0245515,-0.0215372,0.0029204
5.0,908.1632653061224,0.5546875,0.9296875,0.190279,0.0368627,-0.0258967
0.0,944.8979591836736,0.1953125,0.6015625,0.0,0.0,0.0
10.0,265.30612244897964,0.8984375,0.5078125,-0.109972,-0.308868,-0.0214067
9.0,981.6326530612246,0.5390625,0.2421875,-0.195097,0.0024211,-0.00265357
5.0,246.9387755102041,0.0703125,0.4765625,-0.00826523,0.0704566,-0.00841855
0.0,448.9795918367347,0.9140625,0.1015625,0.0,0.0,0.0
6.0,375.5102040816327,0.2421875,0.1484375,-0.0359911,0.0157649,5.91572e-05
5.0,540.8163265306123,0.4140625,0.8984375,0.086009,0.0678545,-0.0194787
6.0,191.8367346938776,0.2578125,0.2265625,-0.0611908,0.039327,-0.000823556
4.0,761.2244897959184,0.8671875,0.6171875,-0.236819,-0.369959,-0.0359528
2.0,963.265306122449,0.6171875,0.7421875,-0.0673452,0.0489013,-0.0102291
0.0,504.08163265306126,0.3671875,0.5546875,0.0,0.0,0.0
10.0,908.1632653061224,0.1640625,0.4296875,-0.0444316,0.118052,-0.00709605
3.0,614.2857142857143,0.7109375,0.4609375,-0.100428,-0.0540667,0.00474975
5.0,963.265306122449,0.3515625,0.5390625,-0.0513984,0.0831504,-0.00685063
2.0,485.7142857142858,0.1015625,0.6328125,-0.012965,0.0622865,-0.00618953
0.0,357.1428571428572,0.8515625,0.0546875,0.0,0.0,0.0
6.0,834.6938775510205,0.5234375,0.4609375,-0.235815,0.128523,-0.0217602
10.0,761.2244897959184,0.4140625,0.3984375,-0.226697,0.175452,-0.0372664
0.0,614.2857142857143,0.7578125,0.8984375,0.0,0.0,0.0
4.0,246.9387755102041,0.6015625,0.2890625,-0.100301,-0.0249635,0.00323989
1.0,632.6530612244899,0.2578125,0.7734375,-0.0513952,0.0534433,-0.00917771
8.0,338.7755102040817,0.4609375,0.9921875,0.908692,0.00093391,-0.0387561
5.0,504.08163265306126,0.0234375,0.3515625,-0.000855427,0.017445,-0.00239025
10.0,412.2448979591837,0.6171875,0.7421875,0.136541,-0.0117444,-0.0891849
10.0,504.08163265306126,0.8046875,0.8515625,0.154901,-0.0948899,-0.0352086
4.0,632.6530612244899,0.8671875,0.7734375,-0.0183665,-0.26756,-0.0513851
4.0,687.7551020408164,0.8671875,0.1484375,-0.00723615,-0.0102873,0.00389287
10.0,687.7551020408164,0.2734375,0.1328125,-0.048204,0.0158105,-0.000260915
6.0,246.9387755102041,0.7109375,0.1015625,-0.0243611,-0.010973,0.00328876
3.0,595.9183673469388,0.0390625,0.5390625,-0.00168843,0.0293701,-0.00465043
5.0,540.8163265306123,0.5546875,0.5546875,-0.187324,0.153794,-0.0448755
8.0,485.7142857142858,0.5078125,0.5390625,-0.128129,0.118815,-0.0773812
2.0,504.08163265306126,0.3203125,0.7890625,-0.0609731,0.0704959,-0.0109563
3.0,963.265306122449,0.2578125,0.9453125,0.0467765,0.0450523,-0.00890107
4.0,614.2857142857143,0.6640625,0.9140625,0.248072,0.0364073,-0.0445397
9.0,944.8979591836736,0.7734375,0.5234375,-0.132418,-0.224616,-0.0597191
3.0,265.30612244897964,0.9765625,0.3203125,-0.000267163,-0.00625847,0.00474788
5.0,595.9183673469388,0.3828125,0.9609375,0.360467,0.0208326,-0.0144094
3.0,963.265306122449,0.2109375,0.3359375,-0.0155363,0.0219425,-0.000903463
4.0,246.9387755102041,0.2890625,0.1484375,-0.035692,0.0127241,0.000518166
8.0,265.30612244897964,0.2109375,0.0703125,-0.0176446,0.00492733,-0.000401029
3.0,191.8367346938776,0.7109375,0.6796875,-0.171225,-0.0684735,-0.0680546
1.0,485.7142857142858,0.8515625,0.5546875,-0.0315825,-0.0561632,0.00975981
8.0,1000.0,0.1171875,0.8046875,-0.00265605,0.109665,-0.0133553
2.0,908.1632653061224,0.6015625,0.8046875,-0.0516661,0.0538798,-0.013809
10.0,595.9183673469388,0.5703125,0.0390625,-0.0220107,-0.00215714,0.00107962
6.0,797.9591836734694,0.8046875,0.3515625,-0.110119,-0.097031,0.00064801
9.0,779.591836734694,0.9921875,0.9453125,-0.00574764,-0.505073,0.248318
7.0,448.9795918367347,0.5234375,0.2578125,-0.156496,-0.00175493,-0.0016636
4.0,504.08163265306126,0.0703125,0.4140625,-0.00534812,0.038949,-0.00341621
3.0,540.8163265306123,0.8515625,0.1796875,-0.011238,-0.0147311,0.00508263
10.0,963.265306122449,0.0390625,0.1171875,-0.00212833,0.00530501,3.46356e-05
4.0,816.3265306122449,0.1796875,0.4609375,-0.0186677,0.0490776,-0.00339278
3.0,540.8163265306123,0.0703125,0.7890625,-0.0150868,0.0888031,-0.0128131
0.0,448.9795918367347,0.7109375,0.2734375,0.0,0.0,0.0
1.0,338.7755102040817,0.4140625,0.0859375,-0.0176151,0.00120665,0.00165175
8.0,651.0204081632653,0.9921875,0.3359375,3.85006e-05,0.00274624,-0.00329111
5.0,375.5102040816327,0.4296875,0.6015625,-0.0855813,0.189652,-0.0305129
4.0,504.08163265306126,0.0078125,0.4765625,-0.00010091,0.00810489,-0.00470865
3.0,283.6734693877551,0.5546875,0.3359375,-0.0827231,-0.00307572,0.00235626
1.0,191.8367346938776,0.6953125,0.3984375,-0.0494966,-0.0289907,0.00802074
3.0,210.20408163265307,0.6796875,0.8671875,0.238568,0.0278759,-0.0743047
1.0,412.2448979591837,0.9609375,0.5859375,-0.00445613,-0.0449429,0.0123661
2.0,981.6326530612246,0.3359375,0.3984375,-0.022315,0.0160951,-0.000715973
10.0,614.2857142857143,0.8671875,0.1171875,0.00419726,0.00145603,-0.00126612
2.0,963.265306122449,0.4296875,0.5234375,-0.0362706,0.0201156,-0.00177493
4.0,191.8367346938776,0.6015625,0.9609375,0.700581,0.00678175,-0.0601591
10.0,816.3265306122449,0.0234375,0.9296875,-0.0246325,0.09378,-0.0250592
7.0,834.6938775510205,0.6484375,0.3046875,-0.2059,-0.0520224,-0.00218949
1.0,191.8367346938776,0.2734375,0.9921875,0.881596,0.00124244,-0.0247992
8.0,265.30612244897964,0.2578125,0.2890625,-0.0913107,0.0747887,-0.00321673
6.0,210.20408163265307,0.6796875,0.1484375,-0.0506161,-0.0217015,0.00341927
1.0,338.7755102040817,0.5234375,0.7578125,-0.0971931,0.0241389,-0.0101153
9.0,265.30612244897964,0.7421875,0.9765625,0.799421,-0.0053875,-0.0394694
8.0,908.1632653061224,0.2734375,0.2109375,-0.0514585,0.0249228,-0.000467867
3.0,210.20408163265307,0.5234375,0.3203125,-0.0903908,0.00316767,0.00176977
6.0,136.73469387755102,0.7421875,0.7734375,0.0330997,-0.150262,-0.0772989
10.0,1000.0,0.0390625,0.5546875,-0.000485851,0.0760782,-0.0101202
0.0,485.7142857142858,0.2890625,0.5234375,0.0,0.0,0.0
4.0,357.1428571428572,0.7734375,0.6015625,-0.250701,-0.223293,-0.0579712
1.0,485.7142857142858,0.3515625,0.9921875,0.849048,0.00109713,-0.0156144
6.0,706.1224489795919,0.8203125,0.4921875,-0.264529,-0.301141,-0.0268088
9.0,100.0,0.1328125,0.0703125,-0.00698505,0.00384107,-0.000686543
1.0,540.8163265306123,0.4296875,0.9140625,0.0234295,0.0291006,-0.0155477
0.0,797.9591836734694,0.4921875,0.3046875,0.0,0.0,0.0
10.0,412.2448979591837,0.2421875,0.0234375,-0.00746766,0.000588739,-0.000648638
8.0,393.8775510204082,0.9140625,0.3984375,-0.0471193,-0.105255,-0.00689333
10.0,963.265306122449,0.9140625,0.2421875,-0.00446071,-4.58027e-05,-0.00150585
5.0,1000.0,0.0546875,0.3984375,-0.00330711,0.0323868,-0.00244085
4.0,100.0,0.7265625,0.3515625,-0.125483,-0.0964563,0.00490758
0.0,614.2857142857143,0.5703125,0.4296875,0.0,0.0,0.0
7.0,779.591836734694,0.4140625,0.7890625,0.102319,0.155025,-0.0284691
5.0,246.9387755102041,0.9921875,0.1953125,7.08182e-06,0.000376881,0.00223157
1.0,963.265306122449,0.6640625,0.4140625,-0.0223096,-0.00867327,0.00265179
8.0,100.0,0.8984375,0.2578125,-0.0155039,-0.0326496,0.0021968
3.0,1000.0,0.4609375,0.5390625,-0.0510249,0.0371663,-0.00290312
8.0,375.5102040816327,0.6015625,0.6953125,0.070221,0.0107664,-0.0932337
6.0,210.20408163265307,0.7734375,0.3828125,-0.166632,-0.158238,-0.00331908
10.0,706.1224489795919,0.7421875,0.1796875,-0.0693526,-0.0482718,-0.00017674
3.0,687.7551020408164,0.6796875,0.8671875,0.131752,0.0786874,-0.0433122
3.0,908.1632653061224,0.5390625,0.8828125,0.023813,0.0537498,-0.0165796
7.0,283.6734693877551,0.2265625,0.6171875,-0.0319958,0.206002,-0.0253949
0.0,614.2857142857143,0.8359375,0.2578125,0.0,0.0,0.0
4.0,357.1428571428572,0.7734375,0.0078125,-0.00149947,-7.76685e-05,0.00522205
9.0,485.7142857142858,0.6171875,0.2109375,-0.162488,-0.0448233,-0.00129032
6.0,687.7551020408164,0.4765625,0.8984375,0.141843,0.0669934,-0.0266005
5.0,338.7755102040817,0.8828125,0.3515625,-0.0305051,-0.0532365,0.000905026
8.0,981.6326530612246,0.0703125,0.7890625,-0.00202947,0.0916961,-0.0137824
0.0,834.6938775510205,0.8828125,0.7421875,0.0,0.0,0.0
1.0,761.2244897959184,0.9609375,0.4921875,-0.00254679,-0.025733,0.00710659
4.0,246.9387755102041,0.8203125,0.8515625,0.144949,-0.164242,-0.0396227
2.0,834.6938775510205,0.5546875,0.7109375,-0.064188,0.0403343,-0.00803454
5.0,246.9387755102041,0.9765625,0.4140625,-0.00176123,-0.0138878,-0.00434891
2.0,724.4897959183675,0.9609375,0.8984375,-0.0380375,-0.577554,0.0354368
8.0,687.7551020408164,0.5703125,0.4296875,-0.26644,0.0279379,-0.0534403
6.0,981.6326530612246,0.5859375,0.4609375,-0.281993,0.0815311,-0.0293623
4.0,1000.0,0.2734375,0.9921875,0.752896,0.00384536,-0.00709824
2.0,632.6530612244899,0.6328125,0.3671875,-0.0400956,-0.00868753,0.00273809
5.0,687.7551020408164,0.0703125,0.4609375,-0.00554975,0.0505289,-0.00455544
1.0,485.7142857142858,0.5859375,0.6796875,-0.0738597,0.00199604,-0.00218325
4.0,210.20408163265307,0.0078125,0.0859375,-3.56764e-05,0.000174743,0.000283395
2.0,595.9183673469388,0.0546875,0.0078125,-7.69836e-05,2.10198e-05,-3.54015e-05
1.0,944.8979591836736,0.9921875,0.2109375,-5.69955e-05,-0.00179879,0.00359891
1.0,246.9387755102041,0.2109375,0.0078125,-0.00135397,4.18988e-05,3.58829e-05
7.0,504.08163265306126,0.1484375,0.9140625,-0.0412587,0.115666,-0.0187815
10.0,944.8979591836736,0.6015625,0.5859375,-0.0413077,-0.0216027,-0.0897424
5.0,448.9795918367347,0.8828125,0.9453125,0.39305,-0.0946924,0.0562314
6.0,834.6938775510205,0.3984375,0.4765625,-0.108676,0.111824,-0.0093245
7.0,651.0204081632653,0.0078125,0.8984375,-0.00281891,0.0326013,-0.0233131
7.0,357.1428571428572,0.1015625,0.6953125,-0.0036864,0.146794,-0.0220927
8.0,834.6938775510205,0.9765625,0.5703125,-0.0136016,-0.127364,-0.0184812
9.0,357.1428571428572,0.6484375,0.5390625,-0.149273,-0.0941477,-0.0890461
10.0,246.9387755102041,0.5546875,0.1953125,-0.149535,-0.0198788,-0.00159667
3.0,1000.0,0.0390625,0.5546875,-0.00144804,0.0263649,-0.00358132
1.0,448.9795918367347,0.7578125,0.1640625,-0.0137496,-0.00644707,0.00452505
3.0,412.2448979591837,0.4765625,0.1484375,-0.0374803,0.00291447,0.00226965
1.0,100.0,0.6484375,0.8046875,-0.0541564,0.000391535,-0.0330112
7.0,632.6530612244899,0.1328125,0.6796875,-0.00336272,0.131582,-0.0151153
4.0,375.5102040816327,0.1015625,0.3359375,-0.0107073,0.037777,-0.00216501
9.0,944.8979591836736,0.2578125,0.8359375,0.0426539,0.11911,-0.0141122
10.0,779.591836734694,0.8828125,0.1484375,0.0027022,0.00310474,-0.00108238
1.0,375.5102040816327,0.3203125,0.8828125,-0.0501122,0.0611164,-0.0203283
9.0,357.1428571428572,0.0078125,0.6171875,3.4613e-05,0.0210013,-0.0202192
4.0,210.20408163265307,0.8515625,0.3203125,-0.0332475,-0.0552018,0.00421152
7.0,191.8367346938776,0.8828125,0.2890625,-0.0263057,-0.0459976,-0.000995377
1.0,448.9795918367347,0.5078125,0.3671875,-0.0313294,0.00182933,0.00150239
0.0,577.5510204081634,0.0078125,0.2578125,0.0,0.0,0.0
6.0,963.265306122449,0.0390625,0.6953125,-0.000783186,0.05309,-0.0098958
0.0,191.8367346938776,0.3359375,0.8515625,0.0,0.0,0.0
5.0,651.0204081632653,0.3515625,0.1796875,-0.0441786,0.0124453,0.00064239
10.0,283.6734693877551,0.8046875,0.2578125,-0.0816716,-0.0843332,-0.00260036
9.0,816.3265306122449,0.7734375,0.2109375,-0.0587696,-0.0476844,0.00025111
4.0,687.7551020408164,0.9296875,0.7734375,-0.0889259,-0.530577,-0.031911
8.0,1000.0,0.7734375,0.5390625,-0.13164,-0.216127,-0.0594872
3.0,779.591836734694,0.9921875,0.2109375,-3.96218e-05,-0.00167536,0.00434872
5.0,1000.0,0.1015625,0.2890625,-0.00885885,0.0273098,-0.00101484
4.0,357.1428571428572,0.9765625,0.3359375,-6.28329e-05,-0.00267705,0.00229561
10.0,816.3265306122449,0.6484375,0.5390625,-0.106649,-0.0957035,-0.0846714
0.0,687.7551020408164,0.7109375,0.8671875,0.0,0.0,0.0
4.0,595.9183673469388,0.9140625,0.4921875,-0.048469,-0.0940771,7.22535e-05
2.0,100.0,0.6953125,0.7578125,-0.0791011,-0.0703994,-0.0588591
8.0,412.2448979591837,0.4140625,0.0234375,-0.0138824,0.000251536,0.000292592
9.0,944.8979591836736,0.3359375,0.0859375,-0.0362828,0.00471155,0.000146434
3.0,724.4897959183675,0.3046875,0.8203125,-0.039104,0.0697639,-0.0105935
5.0,393.8775510204082,0.1484375,0.9453125,0.0311243,0.092169,-0.0216469
5.0,412.2448979591837,0.2109375,0.1953125,-0.0302823,0.0223055,-0.000172214
3.0,1000.0,0.1796875,0.0234375,-0.00342924,0.000295272,0.000134331
3.0,614.2857142857143,0.3984375,0.3203125,-0.0397069,0.0178491,0.000182103
10.0,393.8775510204082,0.3359375,0.2109375,-0.122746,0.0500432,-0.0023358
5.0,963.265306122449,0.5078125,0.5703125,-0.124898,0.170766,-0.019968
6.0,540.8163265306123,0.5703125,0.5234375,-0.209663,0.091545,-0.0614909
9.0,779.591836734694,0.6171875,0.7109375,0.121482,-0.0134984,-0.0824117
4.0,577.5510204081634,0.6015625,0.3828125,-0.10575,-0.0187256,0.00212026
8.0,485.7142857142858,0.2578125,0.7109375,0.0219924,0.207556,-0.0264909
3.0,393.8775510204082,0.6171875,0.2890625,-0.0575691,-0.014151,0.00397009
1.0,706.1224489795919,0.4296875,0.5859375,-0.0399448,0.0148447,-0.00213702
8.0,136.73469387755102,0.0078125,0.2265625,-0.000156326,0.00303184,0.00171148
0.0,761.2244897959184,0.8203125,0.4765625,0.0,0.0,0.0
7.0,1000.0,0.7890625,0.5546875,-0.139182,-0.226687,-0.0572327
4.0,706.1224489795919,0.7109375,0.5390625,-0.31407,-0.0476766,-0.0300956
0.0,577.5510204081634,0.2734375,0.9453125,0.0,0.0,0.0
3.0,614.2857142857143,0.6015625,0.9921875,0.886518,0.000911871,-0.0264063
2.0,1000.0,0.1015625,0.5546875,-0.00739098,0.0348434,-0.00265379
2.0,191.8367346938776,0.6328125,0.5546875,-0.174159,-0.0101463,-0.00598677
5.0,687.7551020408164,0.9453125,0.8046875,-0.0724347,-0.581029,-0.0159115
5.0,504.08163265306126,0.8203125,0.5234375,-0.266956,-0.305539,-0.026896
9.0,908.1632653061224,0.0859375,0.8515625,-0.0117034,0.107206,-0.0160085
7.0,375.5102040816327,0.6328125,0.0546875,-0.0186101,-0.00366453,0.00211801
8.0,706.1224489795919,0.8203125,0.8515625,0.118865,-0.0834745,-0.0283851
10.0,779.591836734694,0.6171875,0.2578125,-0.28152,-0.0615232,-0.00977959
5.0,485.7142857142858,0.6015625,0.4453125,-0.268795,0.0199345,-0.0168417
1.0,357.1428571428572,0.0234375,0.8984375,-0.0164393,0.11033,-0.0351064
10.0,246.9387755102041,0.2890625,0.5390625,-0.0859885,0.237894,-0.0363643
2.0,393.8775510204082,0.4453125,0.5546875,-0.0678134,0.0375305,-0.00475065
0.0,100.0,0.7421875,0.5234375,0.0,0.0,0.0
10.0,595.9183673469388,0.9921875,0.6796875,-0.00284796,-0.0944972,-0.0344069
4.0,706.1224489795919,0.8203125,0.0546875,-0.0075106,-0.00233274,0.00398882
3.0,448.9795918367347,0.3828125,0.2734375,-0.0415723,0.0168045,0.000480211
10.0,706.1224489795919,0.7890625,0.7578125,0.0731071,-0.15427,-0.0504318
5.0,100.0,0.1640625,0.5703125,-0.0460943,0.179759,-0.026238
7.0,485.7142857142858,0.5859375,0.0078125,-0.00359242,-8.83011e-05,0.00195625
7.0,1000.0,0.2734375,0.9296875,0.0360078,0.0563523,-0.010042
6.0,246.9387755102041,0.2109375,0.5234375,-0.0527242,0.155749,-0.0154936
2.0,651.0204081632653,0.3671875,0.8203125,-0.0568745,0.0578346,-0.0101376
4.0,448.9795918367347,0.4140625,0.8046875,0.0067767,0.114351,-0.0212294
2.0,816.3265306122449,0.1015625,0.9609375,-0.00297096,0.0857287,-0.013146
3.0,614.2857142857143,0.8359375,0.4453125,-0.0363031,-0.077564,0.00527731
6.0,100.0,0.3984375,0.3359375,-0.145248,0.0581863,-0.00639963
1.0,908.1632653061224,0.5078125,0.4296875,-0.0249058,0.00199054,0.000739204
9.0,779.591836734694,0.3515625,0.3359375,-0.162735,0.116191,-0.00793252
6.0,155.10204081632654,0.5546875,0.7109375,0.000282472,0.0941716,-0.0857086
4.0,908.1632653061224,0.4140625,0.4296875,-0.0558711,0.0365829,-0.00158374
5.0,155.10204081632654,0.0234375,0.8671875,-0.0125791,0.110188,-0.0652816
4.0,834.6938775510205,0.0546875,0.4921875,-0.0028535,0.0360692,-0.00390063
8.0,687.7551020408164,0.3359375,0.1796875,-0.0632721,0.0166947,-0.000258267
2.0,155.10204081632654,0.3515625,0.5546875,-0.0937429,0.0867503,-0.0121289
1.0,651.0204081632653,0.7578125,0.4609375,-0.0272892,-0.0228069,0.00511736
9.0,724.4897959183675,0.8984375,0.0703125,0.00437183,0.00223274,-0.000173205
4.0,210.20408163265307,0.4609375,0.6953125,-0.0477771,0.173332,-0.0437497
3.0,338.7755102040817,0.2890625,0.1640625,-0.0278995,0.0111006,0.000507144
6.0,448.9795918367347,0.2578125,0.8984375,0.0137056,0.0936651,-0.0159158
0.0,283.6734693877551,0.4296875,0.9453125,0.0,0.0,0.0
8.0,761.2244897959184,0.1953125,0.4921875,-0.0402437,0.123411,-0.00927371
8.0,963.265306122449,0.2578125,0.3203125,-0.0598125,0.0534824,-0.00228711
4.0,448.9795918367347,0.8203125,0.0546875,-0.00639815,-0.00228362,0.00467162
3.0,357.1428571428572,0.2890625,0.5859375,-0.049522,0.0825874,-0.0090753
4.0,485.7142857142858,0.7734375,0.6484375,-0.155954,-0.18058,-0.0782734
10.0,761.2244897959184,0.8359375,0.4765625,-0.200929,-0.359762,-0.0390882
3.0,246.9387755102041,0.4765625,0.1484375,-0.0450126,0.00294556,0.00262678
1.0,448.9795918367347,0.1953125,0.8984375,-0.0609901,0.0925486,-0.0197795
2.0,779.591836734694,0.1640625,0.7421875,-0.0273794,0.0658466,-0.00650365
9.0,651.0204081632653,0.2265625,0.5234375,-0.0526554,0.192886,-0.0168598
1.0,100.0,0.1328125,0.5859375,-0.0346602,0.105347,-0.0200239
0.0,614.2857142857143,0.8515625,0.2265625,0.0,0.0,0.0
10.0,393.8775510204082,0.1171875,0.9296875,-0.053477,0.132639,-0.0253455
10.0,981.6326530612246,0.9453125,0.7421875,-0.059369,-0.560215,-0.0265257
10.0,100.0,0.1953125,0.9609375,0.448049,0.0426569,-0.0372081
6.0,632.6530612244899,0.5390625,0.6328125,-0.0276424,0.168552,-0.0705725
5.0,485.7142857142858,0.4609375,0.8046875,0.0778475,0.138653,-0.0316233
4.0,944.8979591836736,0.2734375,0.2109375,-0.0241717,0.0141439,0.000122664
6.0,100.0,0.6328125,0.6015625,-0.203627,-0.0663738,-0.0584248
2.0,779.591836734694,0.1953125,0.9140625,-0.043269,0.0742952,-0.00990316
6.0,504.08163265306126,0.1015625,0.3046875,-0.0147929,0.043901,-0.00180705
7.0,504.08163265306126,0.3984375,0.2578125,-0.10772,0.0288512,-0.00141887
1.0,614.2857142857143,0.5859375,0.5078125,-0.039849,-0.00440073,0.00157464
8.0,577.5510204081634,0.6171875,0.2421875,-0.174388,-0.0429276,-0.0014544
7.0,761.2244897959184,0.7578125,0.5078125,-0.207794,-0.211078,-0.0569844
8.0,577.5510204081634,0.3515625,0.1328125,-0.0543145,0.0094474,2.15196e-05
8.0,375.5102040816327,0.2421875,0.1171875,-0.0348909,0.0120462,-0.000165224
4.0,357.1428571428572,0.1796875,0.8984375,-0.0467814,0.118188,-0.0208747
6.0,706.1224489795919,0.9765625,0.2890625,0.00025712,0.00320866,0.000465923
5.0,210.20408163265307,0.8828125,0.5546875,-0.137434,-0.31535,-0.012325
1.0,100.0,0.1015625,0.1796875,-0.0064828,0.0112553,-0.000179285
8.0,981.6326530612246,0.7109375,0.4921875,-0.185347,-0.145478,-0.0622595
2.0,393.8775510204082,0.3984375,0.8671875,-0.0266217,0.0658107,-0.0162464
10.0,136.73469387755102,0.7578125,0.5546875,-0.233753,-0.282,-0.0415601
7.0,651.0204081632653,0.8515625,0.7421875,-0.00451197,-0.244395,-0.0454212
0.0,632.6530612244899,0.8984375,0.2265625,0.0,0.0,0.0
6.0,504.08163265306126,0.5234375,0.5546875,-0.151398,0.160666,-0.0592928
0.0,265.30612244897964,0.0546875,0.4765625,0.0,0.0,0.0
2.0,357.1428571428572,0.7578125,0.1328125,-0.0188944,-0.00751868,0.00495756
